학교명,학교급구분,소재지지번주소,위도,경도
충북산업과학고등학교,고등학교,충청북도 옥천군 옥천읍 문정리 247,36.30866317,127.5765536
청주하이텍고등학교,고등학교,충청북도 청주시 서원구 분평동 1257,36.60899613,127.4918338
충북예술고등학교,고등학교,충청북도 청주시 흥덕구 가경동 290,36.61085188,127.4332281
청주외국어고등학교,고등학교,충청북도 청주시 흥덕구 복대동 2444,36.62493789,127.4450835
지산초등학교,초등학교,전라남도 진도군 지산면 인지리 240-2,34.42184498,126.1669707
천북초등학교,초등학교,충청남도 보령시 천북면 하만리 246-5,36.48195056,126.5311108
청소초등학교,초등학교,충청남도 보령시 청소면 진죽리 267-1,36.45119685,126.5915876
주포초등학교,초등학교,충청남도 보령시 주포면 보령리 170-4,36.4159543,126.5905228
주산초등학교,초등학교,충청남도 보령시 주산면 금암리 570,36.19940625,126.6342837
조도초등학교,초등학교,전라남도 진도군 조도면 창유리 458,34.29614012,126.0486692
진도서초등학교가사도분교장,초등학교,전라남도 진도군 조도면 가사도리 1007,34.47841927,126.0482071
조도초등학교관사분교장,초등학교,전라남도 진도군 조도면 관사도리 236,34.30922442,125.9756426
조도초등학교대마분교장,초등학교,전라남도 진도군 조도면 대마도리 789,34.27123257,125.9943377
청통초등학교,초등학교,경상북도 영천시 청통면 신학리 577-1,35.99534242,128.8235674
축산항초등학교,초등학교,경상북도 영덕군 축산면 축산리 187,36.50965945,129.442049
춘당초등학교,초등학교,강원도 횡성군 청일면 춘당리 759,37.63030887,128.145606
청일초등학교신대분교장,초등학교,강원도 횡성군 청일면 신대리 321-1,37.59259702,128.2184792
태서초등학교,초등학교,강원도 태백시 황지동 274-724,37.18028168,128.9825343
중앙초등학교,초등학교,강원도 속초시 중앙동 509-3,38.21013173,128.5849582
청대초등학교,초등학교,강원도 속초시 조양동 562-5,38.19132662,128.5769476
조양초등학교,초등학교,강원도 속초시 조양동 1396,38.18841012,128.598411
청봉초등학교,초등학교,강원도 속초시 조양동 1540-2,38.18800424,128.5870024
청호초등학교,초등학교,강원도 속초시 청호동 432-38,38.19558363,128.5979799
창북초등학교,초등학교,전라북도 부안군 계화면 창북리 858,35.76218156,126.6936671
창신초등학교,초등학교,충청북도 청주시 서원구 사창동 351,36.62968489,127.4643039
태봉초등학교,초등학교,충청남도 공주시 태봉동 407,36.41573003,127.0886096
청산초등학교,초등학교,충청북도 옥천군 청산면 지전리 34,36.34691402,127.7934281
증약초등학교대정분교장,초등학교,충청북도 옥천군 군북면 대정리 577,36.38918527,127.5384981
초강초등학교,초등학교,충청북도 영동군 심천면 초강리 451-1,36.21659073,127.7144882
조림초등학교,초등학교,충청남도 예산군 신암면 조곡리 158-8,36.73805885,126.7848173
태룡초등학교,초등학교,경상남도 밀양시 단장면 태룡리 416-4,35.51419806,128.8759696
청계북초등학교,초등학교,전라남도 무안군 청계면 남안리 228-1,34.95714907,126.4465194
청계남초등학교,초등학교,전라남도 무안군 청계면 청계리 70-3,34.88438449,126.4375738
진산초등학교,초등학교,충청남도 금산군 진산면 읍내리 531,36.14337264,127.3678231
추부초등학교,초등학교,충청남도 금산군 추부면 마전리 412,36.19107513,127.4686778
조치원명동초등학교,초등학교,세종특별자치시 조치원읍 상리 60-1,36.60087072,127.3045051
조치원대동초등학교,초등학교,세종특별자치시 조치원읍 신흥리 49-3,36.59629629,127.2939296
조치원신봉초등학교,초등학교,세종특별자치시 조치원읍 침산리 59,36.60354465,127.2882317
참샘초등학교,초등학교,세종특별자치시 한솔동 952,36.47888997,127.2586566
종정초등학교,초등학교,전라북도 김제시 백산면 상정리 815-2,35.85160791,126.9047911
치문초등학교,초등학교,전라북도 김제시 백구면 유강리 130,35.90605009,126.9355665
청운초등학교,초등학교,전라북도 김제시 금구면 청운리 198,35.81005387,126.9826639
지사초등학교,초등학교,전라북도 임실군 지사면 방계리 558,35.56412435,127.3560598
종곡초등학교,초등학교,충청북도 보은군 보은읍 강신리 54,36.50203548,127.749729
초처초등학교,초등학교,전라북도 김제시 봉남면 신응리 123,35.73831812,126.9545171
제원초등학교,초등학교,충청남도 금산군 제원면 제원리 200,36.11371255,127.5453139
충무초등학교,초등학교,충청남도 아산시 권곡동 86-2,36.7905585,127.0199044
청하초등학교,초등학교,전라북도 김제시 청하면 대청리 224,35.89252361,126.8583612
죽산초등학교,초등학교,전라북도 김제시 죽산면 죽산리 498-1,35.77270733,126.8163726
정안초등학교,초등학교,충청남도 공주시 정안면 내촌리 189-1,36.60200655,127.1167051
탄천초등학교,초등학교,충청남도 공주시 탄천면 삼각리 480,36.33093016,127.0304402
죽림초등학교,초등학교,경상남도 통영시 광도면 죽림리 1583-76,34.8765769,128.4168275
춘양초등학교,초등학교,전라남도 화순군 춘양면 석정리 239,34.95014754,126.959728
청풍초등학교,초등학교,전라남도 화순군 청풍면 차리 270,34.8755744,126.9705879
천보초등학교,초등학교,경기도 양주시 율정동 543-1,37.8342142,127.0944463
창기초등학교,초등학교,충청남도 태안군 안면읍 창기리 340-6,36.57945241,126.3380062
초읍초등학교,초등학교,부산광역시 부산진구 초읍동 540,35.18035774,129.0539727
창촌초등학교,초등학교,강원도 홍천군 내면 창촌리 1624-5,37.76790149,128.3883018
주봉초등학교,초등학교,강원도 홍천군 홍천읍 결운리 281,37.70875469,127.9138688
태릉고등학교,고등학교,서울특별시 중랑구 묵동 6,37.61895227,127.0852758
증평초등학교,초등학교,충청북도 증평군 증평읍 증평리 479,36.78228045,127.5879646
죽리초등학교,초등학교,충청북도 증평군 증평읍 죽리 308,36.75319891,127.612187
주진초등학교,초등학교,강원도 평창군 평창읍 주진리 504-2,37.39354985,128.4052775
죽림초등학교,초등학교,전라남도 여수시 소라면 죽림리 1119,34.76613214,127.6376448
제암초등학교,초등학교,경기도 화성시 향남읍 발안리 299,37.13104819,126.9023248
촉석초등학교,초등학교,경상남도 진주시 이현동 25-1,35.19069896,128.062047
진잠초등학교,초등학교,대전광역시 유성구 원내동 62,36.29932838,127.3145095
지산중학교,중학교,광주광역시 북구 본촌동 2865,35.21704677,126.8813207
진위초등학교산대분교장,초등학교,경기도 평택시 진위면 은산리 74,37.08401577,127.121035
지평초등학교,초등학교,경기도 양평군 지평면 지평리 502-2,37.47562121,127.6377367
중남초등학교,초등학교,울산광역시 울주군 삼남면 신화리 1485-17,35.53655025,129.1082363
종암중학교,중학교,서울특별시 성북구 종암동 32-3,37.59296625,127.0323728
치악초등학교,초등학교,강원도 원주시 명륜동 709,37.33188081,127.9394502
태봉초등학교,초등학교,강원도 원주시 태장동 485,37.38605721,127.9565502
초성초등학교,초등학교,경기도 연천군 청산면 초성리 223-1,37.99794056,127.0734705
진부초등학교,초등학교,강원도 평창군 진부면 하진부리 210,37.63935867,128.5572045
태안초등학교,초등학교,경기도 화성시 병점동 824,37.21052779,127.0410118
진안초등학교,초등학교,경기도 화성시 진안동 915,37.21680072,127.0406896
철원초등학교,초등학교,강원도 철원군 철원읍 화지리 66-2,38.21455683,127.2115524
청양초등학교,초등학교,강원도 철원군 김화읍 청양리 870-2,38.24505067,127.3770003
정배초등학교,초등학교,경기도 양평군 서종면 정배리 330,37.60285281,127.4229609
제일초등학교,초등학교,경기도 용인시 처인구 양지면 제일리 488-1,37.24264335,127.3129517
청주중앙여자고등학교,고등학교,충청북도 청주시 서원구 사창동 227,36.63749844,127.4643171
주성고등학교,고등학교,충청북도 청주시 상당구 용담동 437,36.63499216,127.5103043
천호중학교,중학교,서울특별시 강동구 천호동 38-1,37.54637206,127.1395768
태장초등학교,초등학교,강원도 원주시 태장동 1002,37.37640452,127.9512777
태전초등학교,초등학교,경기도 광주시 태전동 241-1,37.38894604,127.2264567
차산초등학교,초등학교,경기도 남양주시 화도읍 차산리 79-9,37.63636634,127.3014187
창현초등학교,초등학교,경기도 남양주시 화도읍 창현리 766,37.64557017,127.3021146
진접초등학교,초등학교,경기도 남양주시 진접읍 금곡리 1109,37.71706796,127.1998041
초당초등학교,초등학교,경기도 안산시 상록구 사동 1389,37.28535723,126.8511097
중화중학교,중학교,서울특별시 중랑구 면목동 83,37.58433185,127.0952009
태릉중학교,중학교,서울특별시 중랑구 묵동 121-278,37.6122945,127.0826001
충암중학교,중학교,서울특별시 은평구 응암동 272-113,37.58527463,126.9219297
주문진초등학교,초등학교,강원도 강릉시 주문진읍 교항리 161,37.88652367,128.8265131
주영초등학교,초등학교,강원도 강릉시 주문진읍 주문리 461,37.89763042,128.8268367
지장초등학교,초등학교,경기도 평택시 서정동 824,37.0680549,127.0574454
추자초등학교,초등학교,제주특별자치도 제주시 추자면 대서리 31,33.96400774,126.2953278
주월초등학교,초등학교,광주광역시 서구 화정동 1325,35.144705,126.8839497
청주신흥고등학교,고등학교,충청북도 청주시 청원구 율량동 516,36.66862834,127.4958731
좌항초등학교,초등학교,경기도 용인시 처인구 원삼면 좌항리 126-4 좌항초등학교,37.20153426,127.3207362
죽화초등학교,초등학교,경기도 안성시 일죽면 화곡리 730,37.10748775,127.4583336
탄벌초등학교,초등학교,경기도 광주시 탄벌동 27-44,37.41989596,127.2485144
정광고등학교,고등학교,광주광역시 광산구 소촌동 815,35.15484878,126.7957784
중랑중학교,중학교,서울특별시 중랑구 중화동 276-1,37.60505734,127.0814247
창북중학교,중학교,서울특별시 도봉구 창동 683-7,37.64963844,127.0384388
정의여자중학교,중학교,서울특별시 도봉구 쌍문동 150-1,37.65340386,127.0320505
정라초등학교,초등학교,강원도 삼척시 정상동 344,37.44524023,129.1763525
탑동초등학교,초등학교,경기도 동두천시 탑동동 395-1,37.89142623,127.1040466
창우초등학교,초등학교,경기도 하남시 창우동 518-2,37.54042004,127.2235999
지행초등학교,초등학교,경기도 동두천시 지행동 322-10,37.89173056,127.0616932
지정초등학교,초등학교,강원도 원주시 지정면 간현리 539-1,37.34783418,127.8459324
청원중학교,중학교,서울특별시 노원구 상계동 641,37.66670084,127.061741
청운중학교,중학교,서울특별시 종로구 청운동 89-143,37.58916985,126.9710959
칠봉초등학교,초등학교,경기도 양주시 고암동 121,37.83795522,127.0703607
청덕초등학교,초등학교,경상남도 합천군 청덕면 두곡리 428,35.55733772,128.3155767
춘천초등학교,초등학교,강원도 춘천시 중앙로3가 40,37.87464343,127.721734
줄포초등학교,초등학교,전라북도 부안군 줄포면 줄포리 200,35.59201615,126.6808875
주산초등학교,초등학교,전라북도 부안군 주산면 갈촌리 289-1,35.6662339,126.7139873
충남여자고등학교,고등학교,대전광역시 중구 목동 126,36.33008702,127.4107279
천마초등학교,초등학교,부산광역시 서구 암남동 81-11,35.0812802,129.0182257
중리초등학교,초등학교,부산광역시 영도구 동삼동 454-34,35.07404121,129.0706311
진가초등학교,초등학교,경기도 이천시 모가면 진가리 156,37.17437408,127.4794454
죽산초등학교,초등학교,경기도 안성시 죽산면 죽산리 405-2,37.07757431,127.4210266
청운고등학교,고등학교,경기도 양평군 청운면 용두리 690-4,37.5532793,127.7114712
지평고등학교,고등학교,경기도 양평군 지평면 지평리 553,37.47419965,127.6346738
