공원명,위도,경도,공원면적,제공기관명
양곡근린공원(앙촌12호),37.661435,126.626384,42770,경기도 김포시
마송어린이5,37.688547,126.605441,3451,경기도 김포시
학운3소공원50,37.613844,126.607159,7467,경기도 김포시
항공근린공원1호,37.618575,126.571867,11096,경기도 김포시
양산근린1,37.613879,126.618103,9996,경기도 김포시
고촌제1(고촌24호),37.607293,126.772291,10092,경기도 김포시
장기어린이3,37.641022,126.673035,3001,경기도 김포시
한강주제5,37.659337,126.683227,615683,경기도 김포시
한강소공원1,37.638731,126.642924,622,경기도 김포시
한강소공원17,37.648037,126.698581,1088,경기도 김포시
한강어린이6,37.638731,126.642924,1546,경기도 김포시
김포어린이42,37.610918,126.733963,1786,경기도 김포시
장기근린2,37.641395,126.662845,42824,경기도 김포시
양곡어린이3,37.657363,126.633526,2508,경기도 김포시
장기어린이56,37.647849,126.667716,1906,경기도 김포시
장기어린이57,37.648412,126.666625,1739,경기도 김포시
한강어린이12,37.659337,126.683227,3323,경기도 김포시
한강어린이13,37.659337,126.683227,8194,경기도 김포시
한강어린이14,37.659337,126.683227,2023,경기도 김포시
한강어린이15,37.659337,126.683227,6005,경기도 김포시
한강어린이16,37.659337,126.683227,6977,경기도 김포시
풍무어린이,37.603603,126.726347,7123,경기도 김포시
한강근린12,37.638731,126.642924,122176,경기도 김포시
한강근린13,37.644906,126.669597,26663,경기도 김포시
한강근린15,37.659337,126.683227,17194,경기도 김포시
한강근린2,37.650647,126.630445,11138,경기도 김포시
한강근린3,37.637275,126.631322,10019,경기도 김포시
한강근린4,37.645349,126.621312,17346,경기도 김포시
한강근린5,37.638731,126.642924,40717,경기도 김포시
한강근린6,37.638731,126.642924,22183,경기도 김포시
한강근린7,37.644906,126.669597,99736,경기도 김포시
한강근린8,37.659337,126.683227,11453,경기도 김포시
북변근린공원(김포1호),37.630492,126.707063,44500,경기도 김포시
구래근린공원(양촌13호),37.652492,126.622557,30000,경기도 김포시
하성근린공원(태산패밀리파크),37.723421,126.629738,251170,경기도 김포시
고촌공원(고촌11호),37.598118,126.767052,50769,경기도 김포시
월곶조각공원,37.722889,126.549194,287293,경기도 김포시
통진근린공원1호(마송근린1),37.694958,126.585492,34163,경기도 김포시
사우구획1(김포어린이1),37.618551,126.716742,1645,경기도 김포시
사우구획2(김포어린이2),37.617338,126.715786,1701,경기도 김포시
사우택지1(김포어린이6),37.628034,126.712755,3479,경기도 김포시
사우택지2(김포어린이7),37.624664,126.714195,2037,경기도 김포시
사우택지3(김포어린이8),37.622105,126.716824,2282,경기도 김포시
사우택지4(김포어린이9),37.619465,126.722203,2377,경기도 김포시
한강근린9,37.659337,126.683227,31172,경기도 김포시
한강근린10,37.648552,126.695976,15305,경기도 김포시
한강근린11,37.659337,126.683227,15336,경기도 김포시
양촌어린이24,37.657424,126.625493,3038,경기도 김포시
한강근린16,37.644906,126.669597,6543,경기도 김포시
한강근린17,37.642257,126.637443,18686,경기도 김포시
한강소공원18,37.644906,126.669597,1526,경기도 김포시
한강소공원19,37.644906,126.669597,585,경기도 김포시
한강소공원20,37.644906,126.669597,889,경기도 김포시
한강소공원21,37.659337,126.683227,1513,경기도 김포시
서암체육공원,37.704843,126.594518,49740,경기도 김포시
장기소공원1,37.645421,126.668148,447,경기도 김포시
애기봉평화공원,37.753765,126.592427,961743,경기도 김포시
김포어린이24,37.604692,126.723577,1572,경기도 김포시
김포어린이25,37.604692,126.723577,1534,경기도 김포시
김포어린이26,37.604692,126.723577,1916,경기도 김포시
양곡택지4,37.659769,126.629043,33183,경기도 김포시
마송어린이1,37.687948,126.593549,2649,경기도 김포시
마송어린이2,37.685758,126.595901,2748,경기도 김포시
마송어린이3,37.683838,126.602636,6513,경기도 김포시
마송어린이4,37.682417,126.607718,1902,경기도 김포시
학운4어린이45,37.610718,126.616752,2576,경기도 김포시
학운4어린이46,37.609897,126.618066,3702,경기도 김포시
양산체육공원6,37.620886,126.629568,10263,경기도 김포시
학운3어린이61,37.606618,126.595505,1640,경기도 김포시
학운(3)산단(50호),37.611763,126.601345,11110,경기도 김포시
김포소공원31,37.618165,126.702975,992,경기도 김포시
김포어린이45,37.622019,126.701072,1536,경기도 김포시
고촌문화공원1,37.602789,126.770507,2661,경기도 김포시
김포문화공원28,37.606406,126.732561,8662,경기도 김포시
김포어린이43,37.610172,126.730605,2670,경기도 김포시
김포어린이44,37.608455,126.725528,2193,경기도 김포시
향산근린1,37.621727,126.741849,28293,경기도 김포시
신곡6지구(24호)신곡1공원,37.590035,126.761676,2621,경기도 김포시
신곡6지구(25호)신곡2공원,37.593645,126.754132,3357,경기도 김포시
향산지구 제1어린이공원,37.618245,126.748739,1872,경기도 김포시
양곡근린3,37.660733,126.629258,27832,경기도 김포시
양곡택지5,37.656175,126.632158,20439,경기도 김포시
양곡택지6,37.653057,126.629209,42860,경기도 김포시
마송근린2,37.687203,126.598052,33961,경기도 김포시
마송근린3,37.684947,126.605456,20126,경기도 김포시
마송근린4,37.686101,126.606932,23217,경기도 김포시
장기어린이5,37.643765,126.672515,2062,경기도 김포시
장기근린4,37.642467,126.673772,25280,경기도 김포시
학운3체육공원11,37.606917,126.607259,15184,경기도 김포시
학운3어린이60,37.606045,126.595042,5832,경기도 김포시
장기근린5,37.641246,126.667537,13988,경기도 김포시
고촌어린이19(수기1공원),37.600026,126.767372,1715,경기도 김포시
고촌어린이20(수기2공원),37.596805,126.770145,1522,경기도 김포시
고촌어린이21(수기3공원),37.596252,126.767048,1567,경기도 김포시
항공소공원1,37.617583,126.580436,1968,경기도 김포시
걸포어린이22,37.634949,126.705165,3450,경기도 김포시
신곡노을공원(고촌31호),37.604574,126.772925,12881,경기도 김포시
양산근린3,37.616571,126.625806,10053,경기도 김포시
양산근린4,37.611468,126.623363,11694,경기도 김포시
고촌어린이112,37.586968,126.756326,2000,경기도 김포시
풍무5지구(풍무4공원),37.604692,126.723577,82934,경기도 김포시
감정제2공원(김포20호),37.617099,126.699418,78180,경기도 김포시
감정제3공원(김포21호),37.634277,126.682223,41670,경기도 김포시
인향제1공원(고촌25호),37.594202,126.762371,52269,경기도 김포시
김포소공원1(북변소공원),37.623766,126.709291,760,경기도 김포시
신곡6지구(26호)신곡3공원,37.591936,126.758625,9827,경기도 김포시
향산지구 제1문화공원,37.619392,126.751895,6798,경기도 김포시
향산지구 제2어린이공원,37.619609,126.750667,4361,경기도 김포시
고촌어린이23,37.602341,126.775974,2179,경기도 김포시
양산근린5,37.620886,126.629568,42308,경기도 김포시
양산근린2,37.619722,126.618278,10141,경기도 김포시
한강주제1,37.638731,126.642924,104511,경기도 김포시
한강주제2,37.636147,126.631322,127592,경기도 김포시
한강주제4,37.645086,126.683913,74148,경기도 김포시
한강주제6,37.648708,126.703487,578615,경기도 김포시
한강주제7,37.638731,126.642924,110002,경기도 김포시
한강주제3,37.638731,126.642924,202470,경기도 김포시
한강소공원3,37.638731,126.642924,1283,경기도 김포시
한강소공원4,37.644906,126.669597,927,경기도 김포시
한강소공원5,37.644906,126.669597,2364,경기도 김포시
한강소공원6,37.644906,126.669597,420,경기도 김포시
한강소공원7,37.644906,126.669597,1194,경기도 김포시
한강소공원8,37.659337,126.683227,1100,경기도 김포시
한강소공원9,37.659337,126.683227,770,경기도 김포시
한강소공원10,37.659337,126.683227,1039,경기도 김포시
한강소공원11,37.659337,126.683227,747,경기도 김포시
한강소공원12,37.655168,126.677114,905,경기도 김포시
한강소공원13,37.644906,126.669597,1344,경기도 김포시
한강소공원14,37.644906,126.669597,720,경기도 김포시
한강소공원15,37.659337,126.683227,591,경기도 김포시
한강어린이1,37.637275,126.631322,2161,경기도 김포시
한강어린이2,37.641411,126.635385,5141,경기도 김포시
한강어린이4,37.638731,126.642924,2358,경기도 김포시
한강어린이5,37.638731,126.642924,1541,경기도 김포시
한강어린이7,37.638731,126.642924,2384,경기도 김포시
한강어린이8,37.652098,126.666323,4900,경기도 김포시
한강어린이9,37.638522,126.682037,7038,경기도 김포시
한강어린이10,37.645198,126.656034,8875,경기도 김포시
한강어린이11,37.659337,126.683227,2105,경기도 김포시
장기근린공원(장기46호),37.648105,126.663812,7133,경기도 김포시
김포소공원1-1,37.621838,126.724686,9820,경기도 김포시
운양제1근린(김포40호),37.657281,126.675625,49021,경기도 김포시
운양제2근린(김포41호),37.661893,126.677817,99228,경기도 김포시
씨네문화공원1,37.630789,126.739965,16820,경기도 김포시
고촌1관문공원,37.605291,126.765661,47412,경기도 김포시
고촌2관문공원,37.602133,126.763476,26350,경기도 김포시
파르코스체육공원,37.608379,126.767315,14445,경기도 김포시
율생체육공원,37.638648,126.594739,10926,경기도 김포시
고촌어린이17,37.601989,126.770953,2320,경기도 김포시
장기어린이1,37.644436,126.670351,1500,경기도 김포시
장기어린이2,37.643587,126.664539,1500,경기도 김포시
장기어린이4,37.638214,126.663159,1501,경기도 김포시
장기근린1,37.641567,126.671446,20701,경기도 김포시
장기근린3,37.636916,126.663169,43897,경기도 김포시
서암어린이,37.691098,126.603019,2487,경기도 김포시
양곡어린이1,37.660623,126.634153,1519,경기도 김포시
양곡어린이2,37.657942,126.629497,4609,경기도 김포시
양곡어린이4,37.653534,126.630775,1519,경기도 김포시
걸포3지구 근린공원,37.63365761,126.7024504,20637,경기도 김포시
대포산단 근린공원,37.60697851,126.6274978,1979,경기도 김포시
김포근린공원19,37.62484263,126.6939941,20683,경기도 김포시
사우5A 45호 근린공원,37.61419028,126.718453,35237,경기도 김포시
시네폴리스 근린공원1호,37.63049554,126.7348836,10028,경기도 김포시
학운4-1 근린공원,37.6076729,126.6167372,10035,경기도 김포시
학운3소공원51,37.6068378,126.5963558,1524,경기도 김포시
신곡6지구(24호)신곡1공원,37.59007164,126.7616895,2621,경기도 김포시
신곡6지구(25호)신곡2공원,37.59368651,126.7541448,3357,경기도 김포시
고막지구 소공원,37.73393734,126.564602,787,경기도 김포시
학운(6)산단(52호),37.60137825,126.5994366,3575,경기도 김포시
시네폴리스 체육공원1호,37.63689064,126.7229695,10758,경기도 김포시
대포산단 수변공원,37.61786077,126.6312171,1979,경기도 김포시
중앙공원,36.374827,127.292653,41245,충청북도 청주시
원봉공원,36.363362,127.305268,279702,충청북도 청주시
영운공원,36.379091,127.308741,119111,충청북도 청주시
96호공원(김수녕양궁장),36.627417,127.526499,127569,충청북도 청주시
상당공원,36.382581,127.293633,10251,충청북도 청주시
당산공원,36.375527,127.294952,68968,충청북도 청주시
중흥공원,36.363723,127.303238,21621,충청북도 청주시
망골공원,36.362841,127.301616,15968,충청북도 청주시
대머리공원,36.361032,127.301611,14184,충청북도 청주시
꿈나무,36.361581,127.304212,2957,충청북도 청주시
한아름,36.364486,127.301896,2283,충청북도 청주시
무궁화,36.362477,127.301049,2176,충청북도 청주시
보람,36.363258,127.303096,3427,충청북도 청주시
큰꿈,36.363109,127.304019,3085,충청북도 청주시
소망,36.362041,127.303581,1641,충청북도 청주시
무지개,36.361527,127.303311,4016,충청북도 청주시
25호목련공원(목련공원),36.643765,127.544213,1501511,충청북도 청주시
미원공원,36.373553,127.399591,34334,충청북도 청주시
숲울림,36.634769,127.655768,4106,충청북도 청주시
미원 새싹,36.637701,127.660358,1502,충청북도 청주시
걸리버,36.635767,127.661694,2240,충청북도 청주시
사랑,36.373541,127.304213,1500.5,충청북도 청주시
늘푸름,36.372252,127.304726,1840.3,충청북도 청주시
으뜸,36.371305,127.304552,2317.9,충청북도 청주시
명암,36.387421,127.304306,2361,충청북도 청주시
희망,36.374151,127.304151,1503.1,충청북도 청주시
샛별,36.365216,127.304024,1500.5,충청북도 청주시
용정,36.371151,127.312291,1794.4,충청북도 청주시
바래미,36.372061,127.318751,1500.4,충청북도 청주시
금천배수지(41호),36.372297,127.305835,47900,충청북도 청주시
용암교통공원(42호),36.365344,127.305394,11339,충청북도 청주시
가로공원,36.721687,127.601582,7460,충청북도 청주시
남주동,36.374161,127.298671,978.8,충청북도 청주시
지북공원,36.352656,127.315861,28348,충청북도 청주시
호미골공원,36.631627,127.515235,204958,충청북도 청주시
신영,36.364006,127.295757,1818,충청북도 청주시
수동공원(52호),36.646323,127.494059,21842,충청북도 청주시
수동,36.382994,127.294691,1663,충청북도 청주시
용정1공원(137),36.373149,127.318411,5334,충청북도 청주시
용정2공원(138),36.373272,127.311764,2797,충청북도 청주시
