상권명,시도명,시군구명,상권좌표수,좌표(경위도)_wgs84
이태원역,서울특별시,용산구,45,"126.997042702067,37.5339973904163|126.996967243776,37.5337174255359|126.997041509908,37.5332405000032|126.996815364695,37.5332295712784|126.995923545351,37.5330778346512|126.995742291932,37.5330943164746|126.995514458,37.5332095176315|126.995516871435,37.5330293285433|126.995806217027,37.532545220049|126.996336871658,37.5317838341515|126.996086657681,37.5318808255561|126.995880971696,37.5320322574145|126.995734022035,37.5320219990724|126.995505950053,37.5321552191929|126.995377040428,37.5324875119022|126.995092641898,37.5326022317091|126.99491199319,37.5325736650047|126.994924875992,37.5324566382611|126.994732431496,37.5324640129472|126.994509146869,37.533083837683|126.993819280194,37.5330599488875|126.993690240585,37.5334012490228|126.993563617949,37.5335623600167|126.993414730849,37.5336962499196|126.993281873358,37.5334788674904|126.992941869169,37.5335210248412|126.992691887131,37.5335999899839|126.992303360132,37.5338850150054|126.992133901784,37.5338655498788|126.991728074267,37.5337539645991|126.99145764444,37.5336705642039|126.991380389855,37.5335257376835|126.991277600596,37.5335969447168|126.991048425116,37.5338112409791|126.99090757325,37.5341884790596|126.99252393883,37.5343103868421|126.992436634576,37.534913344824|126.994449596988,37.5349935525114|126.995319774313,37.5350730326613|126.995725735223,37.5351755963013|126.996144096314,37.5351971695275|126.997037748759,37.5352137629769|126.997065918644,37.5347995199232|126.996851082244,37.5347886871545|126.997042702067,37.5339973904163"
한남오거리,서울특별시,용산구,26,"127.00662135328,37.5343665782869|127.006806187325,37.5340797952652|127.007324236606,37.5334083585807|127.007314235049,37.5333091592613|127.00723587656,37.5332454280498|127.00694483191,37.5330087116768|127.006844563347,37.5328907332873|127.006711309935,37.5327003938575|127.006679995408,37.532501900088|127.006696320212,37.5321235966878|127.006700138508,37.5318352931074|127.005829148772,37.5318189635401|127.00569159991,37.531952964434|127.005600617118,37.5319882413658|127.00557572118,37.5321592312936|127.005550586197,37.532348240176|127.00505814338,37.5327946224227|127.004772681958,37.5329904510581|127.004567368844,37.533114869789|127.004486860267,37.5332133074123|127.004485425147,37.5333214211587|127.005810637169,37.5332154335076|127.005944454729,37.5342167223996|127.006397590215,37.5341754781913|127.006241561205,37.5348499534738|127.00662135328,37.5343665782869"
불광역_1,서울특별시,은평구,29,"126.92960578526,37.6085526910392|126.929175456507,37.6085487919771|126.928857597973,37.6085999728686|126.928595974071,37.6086786937686|126.928083661722,37.6088632639691|126.927855492947,37.6089783279709|126.927434806702,37.6090916441467|126.927376504241,37.6092082490106|126.927454096206,37.6093260874529|126.928251941836,37.6097658220742|126.928453203117,37.6099478537376|126.928799234144,37.6103023935928|126.929056089656,37.6105570107447|126.929426968642,37.6107585986168|126.929775715793,37.6109239436097|126.93045082279,37.6112364072424|126.930831488069,37.6115462030855|126.931464528051,37.6108401146144|126.931194793276,37.61069350996|126.931782781165,37.6099689914522|126.931603388556,37.6098412250656|126.931790245334,37.6094464604657|126.931239589688,37.6091441405237|126.930981185926,37.6089976378699|126.93105003446,37.6089351885048|126.930961756607,37.6087722041127|126.930736555161,37.6086800632287|126.930398238629,37.6085778877207|126.92960578526,37.6085526910392"
연신내역_1,서울특별시,은평구,18,"126.921534978584,37.6184447002359|126.922030307058,37.6178725614897|126.921468174974,37.6175791018023|126.921388504561,37.6176054053955|126.921157828505,37.6178916288204|126.920962168574,37.6181060891926|126.9208593255,37.6181682219757|126.920745026314,37.6182392603166|126.920490255295,37.617840479687|126.920091375489,37.6172241342445|126.919669720041,37.6174004854322|126.919991138505,37.6178899800485|126.92020190476,37.6181982566013|126.920279494282,37.6183160995533|126.920379865968,37.6184251403392|126.920593757332,37.6185171976224|126.921270582553,37.6187125954311|126.921534978584,37.6184447002359"
연신내역_2,서울특별시,은평구,18,"126.920636208183,37.6194997077206|126.920038136591,37.618557171616|126.919206536689,37.6173151565942|126.918625145264,37.6175711353707|126.918769253063,37.6177887013713|126.91693457468,37.6185467824544|126.917611497667,37.6195170873427|126.918044495909,37.6193408475552|126.91794554151,37.6199166000746|126.918736676092,37.6200409769316|126.918639811226,37.6204725844419|126.919352450795,37.6205421769712|126.919301024156,37.6209651903198|126.919775816861,37.621032604442|126.91982151262,37.621005991361|126.919930478715,37.6205204317479|126.920186813383,37.6200272086781|126.920636208183,37.6194997077206"
연신내역_3,서울특별시,은평구,18,"126.920579976239,37.6202560587436|126.920592213068,37.6201930984828|126.921304722078,37.6202716883172|126.921373589195,37.620209245002|126.921501426718,37.6199851546578|126.921716363584,37.6200051370996|126.922237211033,37.6192350040575|126.922045967574,37.6191431563763|126.921549442354,37.6190124809844|126.921424466419,37.6190383710289|126.920513320158,37.6201653467919|126.920327416984,37.6204880186522|126.92020920949,37.6208293295025|126.920122506924,37.6213421237306|126.920061059201,37.6216749428665|126.920241630846,37.621721644762|126.920587009343,37.620553462701|126.920579976239,37.6202560587436"
경복궁역_1,서울특별시,종로구,29,"126.971387648841,37.5780362333023|126.971639534316,37.5778311859165|126.971819539874,37.577913845409|126.972028617984,37.577528216886|126.972134949592,37.5772047673075|126.972346868043,37.5766119237065|126.972429444695,37.576369360854|126.972138347526,37.576132559544|126.971651972322,37.5761012979472|126.970359918753,37.5762071853313|126.96996348176,37.5762217521628|126.969691933167,37.5762103751273|126.969352094525,37.5762254332296|126.969238649585,37.5762424647986|126.969181058869,37.576314045742|126.96932911737,37.5770722100622|126.969910766293,37.5767619165506|126.970559709455,37.5764972582058|126.970614697937,37.5766148722528|126.970512572419,37.5766320036204|126.970533601602,37.5767493219265|126.971608361547,37.5768037295364|126.971381403635,37.5776667527491|126.971323937598,37.5777293254169|126.970032475145,37.5777901621862|126.970154763762,37.5779534148111|126.970821402697,37.5780493251064|126.970909361982,37.5782393092251|126.971387648841,37.5780362333023"
경복궁역_2,서울특별시,종로구,26,"126.972992984332,37.5782033691802|126.973084334165,37.5773211439839|126.97351399514,37.5773609176164|126.973558163053,37.5774423947488|126.973964938301,37.5774999888017|126.974211455348,37.5760334333804|126.974167164084,37.5759609658039|126.97407710052,37.5759241425479|126.972875610211,37.5760308435109|126.972784434848,37.576075103202|126.972736931272,37.5762368775511|126.97248858492,37.5770096132072|126.97237081161,37.5773419740502|126.97227654272,37.577611466344|126.972078661913,37.5780062030797|126.971787125549,37.578625384645|126.972238691292,37.5787194158675|126.972214690679,37.5788183215165|126.972632915976,37.5788670093537|126.972660076871,37.5793628171144|126.97372503814,37.5793089957575|126.973775011525,37.5789670346306|126.973073534921,37.5789339110607|126.97320682881,37.5782953309728|126.973162537239,37.5782228630415|126.972992984332,37.5782033691802"
광화문역_1,서울특별시,종로구,23,"126.976490102407,37.57000720336|126.976741946586,37.569802144205|126.976802730133,37.5686673584279|126.976289330748,37.5689602571165|126.976265831493,37.5690231264944|126.976050531306,37.5690392825749|126.975683423942,37.5685675606859|126.975251100168,37.5687260011704|126.975378665118,37.5693308044942|126.975399083904,37.5694931688713|126.972636706807,37.5695142454113|126.972490923541,37.5694138638238|126.971838645963,37.5691018383872|126.971478800896,37.5689275102403|126.971342730314,37.5689443470601|126.97091861935,37.5693281032565|126.9714458943,37.5696750877902|126.971659465256,37.5697850707917|126.971873284205,37.5698770347505|126.972177900991,37.5699517670242|126.972551172568,37.5699730328194|126.974520760016,37.5699811251739|126.976490102407,37.57000720336"
공덕역_1,서울특별시,마포구,10,"126.952391084738,37.5431883348397|126.953131568525,37.5428344761525|126.952998310153,37.5426530875176|126.951984891613,37.543103641217|126.951807888911,37.5428137383173|126.951351427075,37.5422780752183|126.950229526547,37.5423942656644|126.950205509733,37.5424931671799|126.951093401265,37.5437354764678|126.952391084738,37.5431883348397"
공덕역_2,서울특별시,마포구,15,"126.953947978167,37.5451483726767|126.953949612604,37.5450312515327|126.95450253564,37.5451442673158|126.954201180362,37.5448442579089|126.953820372118,37.5445615655918|126.952590327458,37.5443164040504|126.951879006639,37.5442019752902|126.951687159311,37.5441642327203|126.951504484684,37.5442797485034|126.951704371194,37.5445518338393|126.953225315412,37.5466557289362|126.953555467523,37.5465144846553|126.953579355567,37.5464245917935|126.953002169314,37.5456175537595|126.953947978167,37.5451483726767"
디지털미디어시티,서울특별시,마포구,22,"126.892453003532,37.5774490720935|126.892227011664,37.5774199230836|126.890456720944,37.578466536254|126.887749851067,37.5800629522098|126.885316965987,37.5814997035755|126.885302962555,37.5816797779767|126.887167050845,37.5834723792241|126.887930743606,37.5831281653584|126.888933762257,37.5826780728119|126.88993703619,37.5822099533709|126.890427147909,37.5819892976926|126.891544405951,37.5814681725303|126.892676700298,37.5806948882576|126.892679099152,37.5805327247697|126.892422203627,37.5802960489105|126.893279729844,37.5797274208784|126.893157341844,37.5795821094115|126.893305965833,37.5794843875569|126.89406013361,37.5790138994653|126.893736251891,37.5787135272219|126.892955457624,37.5779223170237|126.892453003532,37.5774490720935"
마포역_1,서울특별시,마포구,40,"126.948793256038,37.5399126461307|126.948799445782,37.5394711898328|126.948726311132,37.539038038684|126.948742046478,37.5387228133123|126.94820991202,37.5387451122475|126.947669118856,37.5385781125649|126.947533351844,37.5385769041585|126.947552185691,37.5388473848738|126.94761235534,37.5393975569787|126.946796732004,37.5394623781286|126.946786810137,37.5393631749735|126.946618998365,37.5392265235489|126.946550481346,37.5392709652846|126.946102479793,37.5389425973161|126.946227693199,37.5388896507092|126.946353792708,37.5387736388209|126.946443924452,37.5388014732704|126.94670465153,37.5387677544276|126.946739352747,37.5387140009371|126.946664585252,37.5383979696547|126.946608522131,37.5383614284603|126.946233264718,37.5384932412315|126.946123291648,37.5382670002016|126.945652796973,37.5379294196014|126.945161866798,37.5382404061591|126.944903803388,37.5380849262474|126.944606092822,37.5383345614434|126.947115350172,37.5401409983202|126.94844871892,37.5410809388813|126.949848241027,37.5421475980821|126.950096528395,37.5421948552346|126.950289000603,37.54218755375|126.9503125126,37.5421246894607|126.949460946139,37.541522437704|126.949747213193,37.5412816991591|126.949748096691,37.5412186339712|126.948840226489,37.5405978567361|126.948581389135,37.5404964405488|126.948824798347,37.5400841248184|126.948793256038,37.5399126461307"
마포역_2,서울특별시,마포구,23,"126.948081225569,37.5414651185571|126.94438453328,37.5388011261565|126.943859015642,37.5391568505465|126.942853221813,37.5398686966599|126.941550441393,37.5407761051709|126.942276968509,37.5414133368012|126.942393670556,37.541162088765|126.942788908408,37.5412196860425|126.943062991965,37.5410419278853|126.943611789939,37.5406413631086|126.944101092821,37.5404475043263|126.944750594742,37.5409308556744|126.945424381288,37.5412972844731|126.945727840798,37.5414441576022|126.946029401566,37.5417261694833|126.946760863831,37.5412100825872|126.94728656407,37.5416472650287|126.947599446028,37.5419293737294|126.94690179921,37.5424547773757|126.947818334183,37.543264865495|126.94925433268,37.542538780578|126.949391748363,37.5424228660886|126.948081225569,37.5414651185571"
신촌역_1,서울특별시,서대문구,32,"126.93665208265,37.5550406906253|126.936991829279,37.5550257252473|126.937500299252,37.555084358645|126.937996049075,37.5552419900329|126.938942161724,37.5555658496385|126.939070469642,37.5552966890399|126.938462574297,37.5550659719706|126.939021068424,37.5539897368696|126.937850822868,37.5535106875345|126.937311609017,37.5532265191875|126.93714916541,37.5543063075431|126.936674649759,37.5542479780653|126.936358178543,37.5542180999469|126.935448986869,37.5536873129087|126.934607576522,37.553166140162|126.934390265,37.5533263688566|126.934173593271,37.5534415508904|126.933877067057,37.5536010644294|126.934254896449,37.5540910328975|126.933810872151,37.5542762476664|126.933151067003,37.5545135760781|126.933350014728,37.5548487561252|126.934021394881,37.554593510197|126.93425314249,37.5550100781087|126.933581502877,37.5552833437796|126.933104033702,37.5554322124953|126.932739855326,37.5555730916949|126.932670930054,37.5556445526207|126.932818966457,37.5563757313837|126.935287206165,37.555514967787|126.935992791065,37.5552419979167|126.93665208265,37.5550406906253"
홍대입구역_1,서울특별시,마포구,17,"126.918188922538,37.5529539630189|126.918076152959,37.5529258998412|126.917835524948,37.5531309364075|126.918249665165,37.5534500904105|126.917561721851,37.5540655103543|126.917921887055,37.5542039634555|126.918819381034,37.5547527985067|126.918920187452,37.5548258035343|126.919072636633,37.5552416755005|126.919160957966,37.5553956596673|126.919283358738,37.5555409449324|126.920410063924,37.5558936345764|126.920614538486,37.5558414393974|126.921244854458,37.5552975590636|126.921223648589,37.5551982512501|126.919723107125,37.5540852809548|126.918188922538,37.5529539630189"
신도림역,서울특별시,구로구,43,"126.890016077808,37.5103979669503|126.89032702793,37.5100224468782|126.890944784168,37.5103165757228|126.891106577456,37.5100838216243|126.891651158735,37.5092059040325|126.891790195857,37.5089819460892|126.89201039166,37.5086235918035|126.89194306858,37.5085869192931|126.892104588951,37.5083721820343|126.892288859592,37.5081486471946|126.892543509423,37.5077545727842|126.892671497916,37.5075124893723|126.892869864475,37.5070998663064|126.892499194588,37.5069251973474|126.892274079635,37.5068510055019|126.891634260633,37.5065206350708|126.890624052714,37.5059975681338|126.890533316084,37.5060147378342|126.890394946904,37.5061936484867|126.889820044999,37.5068279943124|126.889106358277,37.507668273676|126.888865000643,37.5079273089112|126.887351899601,37.5069940185353|126.886996112601,37.5073420776761|126.88671895093,37.5077269176151|126.886728923618,37.5078171158382|126.887467307989,37.508364690409|126.887260270706,37.5085970138394|126.886667115591,37.5089338277449|126.886665244519,37.5090599561865|126.888343748102,37.5102831440045|126.888699143029,37.5099621086363|126.889192913815,37.5094621633071|126.889799484814,37.5097471826152|126.8896148029,37.5099977408749|126.889420010221,37.5101671099809|126.889224549925,37.5103815246474|126.889132740801,37.5104707666077|126.889074859865,37.5105603272169|126.888992759306,37.5107577854471|126.889239034686,37.5109312970596|126.889397368052,37.5109327841071|126.890016077808,37.5103979669503"
